,company,product,regular,sale,prime,sale_discount,prime_discount,prime_sale_difference,discount_bins,parsed_product
608,Dr. Praeger's,Sensible Foods Heirloom Bean Veggie Burgers,4.49,4.0,3.6,0.10913140311804015,0.1982182628062361,0.08908685968819596,0% to 25%,Burgers
163,The a2 Milk Company,Whole Milk,4.49,4.0,3.6,0.10913140311804015,0.1982182628062361,0.08908685968819596,0% to 25%,Milk
320,A2 Milk®,Reduced Fat Milk,4.49,4.0,3.6,0.10913140311804015,0.1982182628062361,0.08908685968819596,0% to 25%,Milk
116,Dr. Praeger's,California Veggie Burgers,4.49,4.0,3.6,0.10913140311804015,0.1982182628062361,0.08908685968819596,0% to 25%,Burgers
319,Dr. Praeger's,Super Greens Veggie Burgers,4.49,4.0,3.6,0.10913140311804015,0.1982182628062361,0.08908685968819596,0% to 25%,Burgers
948,Celestial Seasonings,Caffeine Free Extra Sleepytime Herbal Supplement Tea,3.69,3.29,2.96,0.10840108401084003,0.19783197831978316,0.08943089430894313,0% to 25%,Caffeine
995,Imagine Foods,Organic Vegetable Broth,3.69,3.29,2.96,0.10840108401084003,0.19783197831978316,0.08943089430894313,0% to 25%,Broth
698,Imagine Foods,Organic Ls Vegetable Broth,3.69,3.29,2.96,0.10840108401084003,0.19783197831978316,0.08943089430894313,0% to 25%,Broth
725,Imagine Foods,Organic No Chicken Broth,3.69,3.29,2.96,0.10840108401084003,0.19783197831978316,0.08943089430894313,0% to 25%,Broth
1593,Celestial Seasonings,Echinacea Complete Care Tea Bag,3.69,3.29,2.96,0.10840108401084003,0.19783197831978316,0.08943089430894313,0% to 25%,Bag
683,Imagine Foods,Organic Free Range Chicken Broth,3.69,3.29,2.96,0.10840108401084003,0.19783197831978316,0.08943089430894313,0% to 25%,Broth
827,Imagine Foods,Organic Low Sodium Vegetarian No-chicken Brown,3.69,3.29,2.96,0.10840108401084003,0.19783197831978316,0.08943089430894313,0% to 25%,Brown
758,Imagine Foods,Organic Low Sodium Free Ranch Chicken Broth,3.69,3.29,2.96,0.10840108401084003,0.19783197831978316,0.08943089430894313,0% to 25%,Broth
113,Wildwood,Organic Extra Firm Tofu,2.79,2.49,2.24,0.10752688172043001,0.19713261648745517,0.08960573476702516,0% to 25%,Tofu
68,GT's Synergy Kombucha,Organic Trilogy 48oz,8.39,7.49,6.74,0.10727056019070325,0.19666269368295597,0.08939213349225272,0% to 25%,Trilogy
61,GT's Synergy Kombucha,Organic Gingerade 48oz,8.39,7.49,6.74,0.10727056019070325,0.19666269368295597,0.08939213349225272,0% to 25%,Gingerade
162,GT's Synergy Kombucha,Gingerberry 48oz,8.39,7.49,6.74,0.10727056019070325,0.19666269368295597,0.08939213349225272,0% to 25%,Gingerberry
1294,Hervé Mons,Brebis Pyrenees,27.99,24.99,22.49,0.10718113612004287,0.19649874955341196,0.08931761343336908,0% to 25%,Pyrenees
845,Igor Gorgonzola,Gorgonzola Piccante,18.99,16.99,15.29,0.10531858873091104,0.19483938915218535,0.0895208004212743,0% to 25%,Piccante
970,Emmi,Emmentaler,18.99,16.99,15.29,0.10531858873091104,0.19483938915218535,0.0895208004212743,0% to 25%,Emmentaler
1104,Wholesome!,Organic Lite Pancake Syrup,6.69,5.99,5.39,0.10463378176382665,0.1943198804185352,0.08968609865470856,0% to 25%,Syrup
1655,Boiron,Acidil Indigestion 60 ct),11.49,10.29,9.26,0.10443864229765021,0.19408181026979987,0.08964316797214966,0% to 25%,Indigestion
1200,Bobo's Oat Bars,Oat Bars Peanut Butter,2.79,2.5,2.25,0.10394265232974909,0.19354838709677424,0.08960573476702516,0% to 25%,Butter
1484,Bobo's Oat Bars,Oat Bars Chocolate Almond Brownie,2.79,2.5,2.25,0.10394265232974909,0.19354838709677424,0.08960573476702516,0% to 25%,Brownie
1392,FAT SNAX,Cookies Keto Double Chocolate,2.79,2.5,2.25,0.10394265232974909,0.19354838709677424,0.08960573476702516,0% to 25%,Chocolate
839,Bobo's Oat Bars,Oat Bars Original,2.79,2.5,2.25,0.10394265232974909,0.19354838709677424,0.08960573476702516,0% to 25%,Original
1182,Eating Evolved,Coconut Butter Cups,2.79,2.5,2.25,0.10394265232974909,0.19354838709677424,0.08960573476702516,0% to 25%,Cups
820,Bobo's Oat Bars,Oat Bars Lemon Poppyseed,2.79,2.5,2.25,0.10394265232974909,0.19354838709677424,0.08960573476702516,0% to 25%,Poppyseed
1100,Bobo's Oat Bars,Oat Bars Peanut Butter Chocolate Chip,2.79,2.5,2.25,0.10394265232974909,0.19354838709677424,0.08960573476702516,0% to 25%,Chip
926,Bobo's Oat Bars,Oat Bars Coconut,2.79,2.5,2.25,0.10394265232974909,0.19354838709677424,0.08960573476702516,0% to 25%,Coconut
1101,Eating Evolved,Caramel Coconut Butter Cups,2.79,2.5,2.25,0.10394265232974909,0.19354838709677424,0.08960573476702516,0% to 25%,Cups
875,Bobo's Oat Bars,Oat Bars Chocolate Chip,2.79,2.5,2.25,0.10394265232974909,0.19354838709677424,0.08960573476702516,0% to 25%,Chip
1016,Jarrow Formulas,Quercetin 500,34.49,30.99,27.89,0.10147868947521033,0.19135981443896788,0.08988112496375755,0% to 25%,Quercetin
1882,88 Acres,Watermelon Seed Butter Pouch,1.99,1.79,1.61,0.10050251256281406,0.19095477386934667,0.09045226130653261,0% to 25%,Pouch
1788,88 Acres,Pumpkin Seed Butter Pouch,1.99,1.79,1.61,0.10050251256281406,0.19095477386934667,0.09045226130653261,0% to 25%,Pouch
401,Santa Cruz Organic,Organic Lime Juice,4.99,4.49,4.04,0.1002004008016032,0.19038076152304617,0.09018036072144298,0% to 25%,Juice
2001,Whole Foods Market,Mt. Athos Fire Bread,4.99,4.49,4.04,0.1002004008016032,0.19038076152304617,0.09018036072144298,0% to 25%,Bread
197,Califia Farms,Unsweetened Oat Creamer,4.99,4.49,4.04,0.1002004008016032,0.19038076152304617,0.09018036072144298,0% to 25%,Creamer
195,Califia Farms,Hazelnut Oat Creamer,4.99,4.49,4.04,0.1002004008016032,0.19038076152304617,0.09018036072144298,0% to 25%,Creamer
412,Califia Farms,Unsweetened Almond Milk Creamer,4.99,4.49,4.04,0.1002004008016032,0.19038076152304617,0.09018036072144298,0% to 25%,Creamer
1449,SEVENTH GENERATION,All Purpose Clear Cleaner,4.99,4.49,4.04,0.1002004008016032,0.19038076152304617,0.09018036072144298,0% to 25%,Cleaner
1983,Moondance Desserts,Cake Blueberry Almond Coffee,4.99,4.49,4.04,0.1002004008016032,0.19038076152304617,0.09018036072144298,0% to 25%,Coffee
1624,Pacific Foods,Chicken Tortilla Bone Broth Soup,4.99,4.49,4.04,0.1002004008016032,0.19038076152304617,0.09018036072144298,0% to 25%,Soup
432,Santa Cruz Organic,Organic Lemon Juice,4.99,4.49,4.04,0.1002004008016032,0.19038076152304617,0.09018036072144298,0% to 25%,Juice
2,Organic Valley,Organic Large Brown Eggs,4.99,4.49,4.04,0.1002004008016032,0.19038076152304617,0.09018036072144298,0% to 25%,Eggs
130,Califia Farms,Vanilla Almond Milk Creamer,4.99,4.49,4.04,0.1002004008016032,0.19038076152304617,0.09018036072144298,0% to 25%,Creamer
1964,MOONDANCE HEAVENLY DESSERTS,Cinnamon Pecan Coffee Cake,4.99,4.49,4.04,0.1002004008016032,0.19038076152304617,0.09018036072144298,0% to 25%,Cake
657,SEVENTH GENERATION,Multi Surface Disinfecting Wipes,4.99,4.49,4.04,0.1002004008016032,0.19038076152304617,0.09018036072144298,0% to 25%,Surface
1338,Santa Cruz Organic,Chocolate Flavored Syrup,4.99,4.49,4.04,0.1002004008016032,0.19038076152304617,0.09018036072144298,0% to 25%,Syrup
1733,Meyer's,Rain Water Hand Lotion,5.99,5.39,4.85,0.10016694490818034,0.1903171953255427,0.09015025041736235,0% to 25%,Lotion
1813,Mrs. Meyer's Clean Day,Oat Blossom Hand Lotion,5.99,5.39,4.85,0.10016694490818034,0.1903171953255427,0.09015025041736235,0% to 25%,Lotion
1779,Mrs. Meyer's Clean Day,Lavender Scent Hand Lotion,5.99,5.39,4.85,0.10016694490818034,0.1903171953255427,0.09015025041736235,0% to 25%,Lotion
828,NAVITAS NATURALS,Organic Cacao Butter,9.99,8.99,8.09,0.10010010010010006,0.19019019019019023,0.09009009009009017,0% to 25%,Butter
1805,Keto and Co,Shortbread Cookie Mix,9.99,8.99,8.09,0.10010010010010006,0.19019019019019023,0.09009009009009017,0% to 25%,Mix
1524,Bobo's Oat Bars,Lemon Poppyseed Oat Bars,9.99,8.99,8.09,0.10010010010010006,0.19019019019019023,0.09009009009009017,0% to 25%,Bars
1490,88 Acres,Roasted Pumpkin Seed Butter Jar,9.99,8.99,8.09,0.10010010010010006,0.19019019019019023,0.09009009009009017,0% to 25%,Jar
548,Keto and Co,Peanut Buter Crunch Granola,9.99,8.99,8.09,0.10010010010010006,0.19019019019019023,0.09009009009009017,0% to 25%,Granola
842,OWYN,Smooth Vanilla Protein Shakes,9.99,8.99,8.09,0.10010010010010006,0.19019019019019023,0.09009009009009017,0% to 25%,Protein
1579,Bobo's Oat Bars,Coconut Oat Bars,9.99,8.99,8.09,0.10010010010010006,0.19019019019019023,0.09009009009009017,0% to 25%,Bars
1757,Nutiva,Organic Avocado Oil Mct Oil Blend,9.99,8.99,8.09,0.10010010010010006,0.19019019019019023,0.09009009009009017,0% to 25%,Blend
1537,BHU FOODS,Peanut Butter Chocolate Chip Protein Cookie Dough,9.99,8.99,8.09,0.10010010010010006,0.19019019019019023,0.09009009009009017,0% to 25%,Dough
497,OWYN,Dark Chocolate Plant Based Protein Shake 4pk,9.99,8.99,8.09,0.10010010010010006,0.19019019019019023,0.09009009009009017,0% to 25%,Protein
72,Crave Brothers Farmstead Cheese,Fresh Mozzarella Cheese,9.99,8.99,8.09,0.10010010010010006,0.19019019019019023,0.09009009009009017,0% to 25%,Cheese
451,Vita Coco,Coconut Water 4pk,9.99,8.99,8.09,0.10010010010010006,0.19019019019019023,0.09009009009009017,0% to 25%,Coconut
1050,Unbun,Keto Buns,9.99,8.99,8.09,0.10010010010010006,0.19019019019019023,0.09009009009009017,0% to 25%,Buns
744,Keto and Co,Chocolate Sea Salt Granola,9.99,8.99,8.09,0.10010010010010006,0.19019019019019023,0.09009009009009017,0% to 25%,Granola
1171,BHU FOODS,Chocolate Chip Protein Cookie Dough,9.99,8.99,8.09,0.10010010010010006,0.19019019019019023,0.09009009009009017,0% to 25%,Dough
631,Bob's Red Mill,Xanthan Gum,9.99,8.99,8.09,0.10010010010010006,0.19019019019019023,0.09009009009009017,0% to 25%,Gum
1215,Jarrow Formulas,Yum Yum Dophilus,21.99,19.79,17.81,0.10004547521600726,0.1900864029104138,0.09004092769440653,0% to 25%,Dophilus
1162,Seven Sundays,Cinnamon Grain Free Boxed Cereal,6.65,5.99,5.39,0.09924812030075192,0.18947368421052646,0.09022556390977454,0% to 25%,Cereal
495,Zevia,Orange Sodas (6 Pk),4.99,4.5,4.05,0.09819639278557113,0.1883767535070141,0.09018036072144298,0% to 25%,Sodas
494,Zevia,Zero Calorie Grape Soda,4.99,4.5,4.05,0.09819639278557113,0.1883767535070141,0.09018036072144298,0% to 25%,Soda
857,Zevia,Tonic Water Mixer 6 Pack,4.99,4.5,4.05,0.09819639278557113,0.1883767535070141,0.09018036072144298,0% to 25%,Mixer
1019,Zevia,Ginger Beer,4.99,4.5,4.05,0.09819639278557113,0.1883767535070141,0.09018036072144298,0% to 25%,Beer
568,Zevia,Dr. Zero Calorie Soda (6 Pk),4.99,4.5,4.05,0.09819639278557113,0.1883767535070141,0.09018036072144298,0% to 25%,Soda
414,Zevia,Zero Calorie Cream Soda (6 Pk),4.99,4.5,4.05,0.09819639278557113,0.1883767535070141,0.09018036072144298,0% to 25%,Soda
290,Zevia,Ginger Ale,4.99,4.5,4.05,0.09819639278557113,0.1883767535070141,0.09018036072144298,0% to 25%,Ale
761,Zevia,Mountain Zero Calorie Soda,4.99,4.5,4.05,0.09819639278557113,0.1883767535070141,0.09018036072144298,0% to 25%,Soda
380,Zevia,Zero Calorie Cola,4.99,4.5,4.05,0.09819639278557113,0.1883767535070141,0.09018036072144298,0% to 25%,Cola
425,Zevia,Zero Calorie Black Cherry Soda (6 Pk),4.99,4.5,4.05,0.09819639278557113,0.1883767535070141,0.09018036072144298,0% to 25%,Soda
486,Zevia,Caffeine Free Cola,4.99,4.5,4.05,0.09819639278557113,0.1883767535070141,0.09018036072144298,0% to 25%,Cola
245,Zevia,Zero Calorie Ginger Root Beer,4.99,4.5,4.05,0.09819639278557113,0.1883767535070141,0.09018036072144298,0% to 25%,Beer
918,Zevia,Diet Grapefruit Soda 6 Pack,4.99,4.5,4.05,0.09819639278557113,0.1883767535070141,0.09018036072144298,0% to 25%,Soda
1883,Jarrow Formulas,L-arginine 1000 Mg,20.49,18.49,16.64,0.09760858955588092,0.18789653489507063,0.09028794533918971,0% to 25%,arginine
204,Spectrum,Organic Refined Sunflower Oil (32 Oz),10.29,9.29,8.36,0.09718172983479112,0.18756073858114675,0.09037900874635563,0% to 25%,Oil
423,Back to Nature,Pistachio Cashew Almond Mix,8.29,7.49,6.74,0.09650180940892628,0.1869722557297948,0.09047044632086854,0% to 25%,Mix
1425,Boiron,Chestal Honey Adult,10.49,9.49,8.54,0.09532888465204958,0.18589132507149675,0.09056244041944717,0% to 25%,Adult
182,Lakewood,PURE Cranberry Organic,10.49,9.49,8.54,0.09532888465204958,0.18589132507149675,0.09056244041944717,0% to 25%,Organic
1808,Boiron,Chestal Adult Cold And Cough,10.49,9.49,8.54,0.09532888465204958,0.18589132507149675,0.09056244041944717,0% to 25%,Cold
248,Lakewood Organic,Pure Pomegranate Juice,10.49,9.49,8.54,0.09532888465204958,0.18589132507149675,0.09056244041944717,0% to 25%,Juice
2057,Mrs. Meyer's Clean Day,Countertop Lavender Cleaner Spray,5.29,4.79,4.31,0.09451795841209831,0.18525519848771277,0.09073724007561446,0% to 25%,Spray
1137,Applegate,"Natural Charcuterie Plate Uncured Genoa Salami, Cheddar, Roasted Almonds & Dark Chocolate",5.29,4.79,4.31,0.09451795841209831,0.18525519848771277,0.09073724007561446,0% to 25%,Salami
1603,Applegate,"Charcuterie Plate Uncured Genoa Salami, Pepper Jack, Sesame Sticks & Dried Cranberries",5.29,4.79,4.31,0.09451795841209831,0.18525519848771277,0.09073724007561446,0% to 25%,Salami
1946,DESERT ESSENCE,Eco Harvest Tea Tree Oil,8.49,7.69,6.92,0.09422850412249706,0.18492343934040045,0.0906949352179034,0% to 25%,Oil
386,Santa Cruz Organic,Organic Pure Lemon Juice,8.49,7.69,6.92,0.09422850412249706,0.18492343934040045,0.0906949352179034,0% to 25%,Juice
697,Artisana Foods,Walnut Butter With Cashews,13.79,12.49,11.24,0.09427121102248004,0.18491660623640316,0.09064539521392312,0% to 25%,Butter
654,MaraNatha,Organic No Stir Peanut Butter,7.49,6.79,6.11,0.09345794392523366,0.1842456608811749,0.09078771695594123,0% to 25%,Butter
800,MaraNatha,Organic Creamy Peanut Butter,7.49,6.79,6.11,0.09345794392523366,0.1842456608811749,0.09078771695594123,0% to 25%,Butter
196,Van's Foods,Totally Original Power Grains Waffles,3.29,2.99,2.69,0.09118541033434646,0.18237082066869303,0.09118541033434657,0% to 25%,Waffles
433,Van's Foods,Blueberry Plant Based Protein Waffles,3.29,2.99,2.69,0.09118541033434646,0.18237082066869303,0.09118541033434657,0% to 25%,Waffles
646,Mrs. Meyer's Clean Day,Lavender Liquid Hand Soap,4.39,3.99,3.59,0.09111617312072884,0.1822323462414578,0.09111617312072895,0% to 25%,Soap
407,noosa,Blueberry Yoghurt (4 Pk),4.39,3.99,3.59,0.09111617312072884,0.1822323462414578,0.09111617312072895,0% to 25%,Yogurt
265,noosa,Vanilla Yoghurt (4 pk),4.39,3.99,3.59,0.09111617312072884,0.1822323462414578,0.09111617312072895,0% to 25%,Yogurt
1409,Mrs. Meyer's Clean Day,Rainwater Liquid Hand Soap,4.39,3.99,3.59,0.09111617312072884,0.1822323462414578,0.09111617312072895,0% to 25%,Soap
930,Mrs. Meyer's Clean Day,Lemon Verbena Liquid Hand Soap,4.39,3.99,3.59,0.09111617312072884,0.1822323462414578,0.09111617312072895,0% to 25%,Soap
736,Mrs. Meyer's Clean Day,Basil Liquid Hand Soap,4.39,3.99,3.59,0.09111617312072884,0.1822323462414578,0.09111617312072895,0% to 25%,Soap
823,Mrs. Meyer's Clean Day,Honeysuckle Liquid Hand Soap,4.39,3.99,3.59,0.09111617312072884,0.1822323462414578,0.09111617312072895,0% to 25%,Soap
1401,Mrs. Meyer's Clean Day,Geranium Liquid Hand Soap,4.39,3.99,3.59,0.09111617312072884,0.1822323462414578,0.09111617312072895,0% to 25%,Soap
431,Califia Farms,Protein Oat Vanilla,5.49,4.99,4.49,0.09107468123861562,0.18214936247723135,0.09107468123861573,0% to 25%,Vanilla
1963,Neutral,Organic Whole Milk,5.49,4.99,4.49,0.09107468123861562,0.18214936247723135,0.09107468123861573,0% to 25%,Milk
696,Spectrum,Coconut Spray Oil,5.49,4.99,4.49,0.09107468123861562,0.18214936247723135,0.09107468123861573,0% to 25%,Oil
1214,Dr. Praeger's,Perfect Burgers,5.49,4.99,4.49,0.09107468123861562,0.18214936247723135,0.09107468123861573,0% to 25%,Burgers
1275,Back to Nature,Whole Lotta Love Hemp Heart Crackers Cranberry Hazelnut,5.49,4.99,4.49,0.09107468123861562,0.18214936247723135,0.09107468123861573,0% to 25%,Hazelnut
1721,MEKHALA,Organic Thai Red Curry Paste,5.49,4.99,4.49,0.09107468123861562,0.18214936247723135,0.09107468123861573,0% to 25%,Paste
1219,Back to Nature,Whole Lotta Love Hemp Heart Crackers Raisin Pecan,5.49,4.99,4.49,0.09107468123861562,0.18214936247723135,0.09107468123861573,0% to 25%,Pecan
540,Nature's Path Organic,Honey Almond Granola,5.49,4.99,4.49,0.09107468123861562,0.18214936247723135,0.09107468123861573,0% to 25%,Granola
907,Wholesome!,Organic Stevia,5.49,4.99,4.49,0.09107468123861562,0.18214936247723135,0.09107468123861573,0% to 25%,Stevia
533,Made In Nature,Organic Mangoes Dried Fruit,5.49,4.99,4.49,0.09107468123861562,0.18214936247723135,0.09107468123861573,0% to 25%,Fruit
1981,Neutral,Organic Whole Milk,5.49,4.99,4.49,0.09107468123861562,0.18214936247723135,0.09107468123861573,0% to 25%,Milk
919,Mrs. Meyer's Clean Day,Basil Liquid Hand Soap Refill,7.69,6.99,6.29,0.09102730819245775,0.1820546163849155,0.09102730819245775,0% to 25%,Refill
1133,Mrs. Meyer's Clean Day,Lavender Liquid Hand Soap Refill,7.69,6.99,6.29,0.09102730819245775,0.1820546163849155,0.09102730819245775,0% to 25%,Refill
664,Mrs. Meyer's Clean Day,Lemon Liquid Hand Soap Refill,7.69,6.99,6.29,0.09102730819245775,0.1820546163849155,0.09102730819245775,0% to 25%,Refill
1246,truRoots,Organic Whole Grain Sprouted Quinoa,7.69,6.99,6.29,0.09102730819245775,0.1820546163849155,0.09102730819245775,0% to 25%,Quinoa
1056,Mrs. Meyer's Clean Day,Geranium Liquid Hand Soap Refill,7.69,6.99,6.29,0.09102730819245775,0.1820546163849155,0.09102730819245775,0% to 25%,Refill
111,Solely,Mango Halves Organic,7.69,6.99,6.29,0.09102730819245775,0.1820546163849155,0.09102730819245775,0% to 25%,Organic
576,Solely,Pineapple Rings Organic,7.69,6.99,6.29,0.09102730819245775,0.1820546163849155,0.09102730819245775,0% to 25%,Organic
1459,Boiron,Oscillococcinum Pellets,10.99,9.99,8.99,0.09099181073703366,0.18198362147406733,0.09099181073703366,0% to 25%,Pellets
1765,Boiron,Chestal Honey Homeopathic Medicine,10.99,9.99,8.99,0.09099181073703366,0.18198362147406733,0.09099181073703366,0% to 25%,Medicine
1358,Cobram Estate,Australia Select Olive Oil,10.99,9.99,8.99,0.09099181073703366,0.18198362147406733,0.09099181073703366,0% to 25%,Select
776,Cobram Estate,California Select Olive Oil,10.99,9.99,8.99,0.09099181073703366,0.18198362147406733,0.09099181073703366,0% to 25%,Oil
760,Wedderspoon,Raw Manuka Honey,32.99,29.99,26.99,0.09093664746893004,0.18187329493786009,0.09093664746893004,0% to 25%,Honey
1789,PROBAR,Peanut Butter Chocolate Protein Bar,32.99,30.0,27.0,0.09063352531070024,0.18157017277963028,0.09093664746893004,0% to 25%,Bar
854,Koia,Straw-nana Dream Smoothie,3.29,3.0,2.7,0.08814589665653494,0.1793313069908814,0.09118541033434646,0% to 25%,Smoothie
1106,Koia,Magic Mango Smoothie,3.29,3.0,2.7,0.08814589665653494,0.1793313069908814,0.09118541033434646,0% to 25%,Smoothie
1205,Koia,Tropical Passion Smoothie,3.29,3.0,2.7,0.08814589665653494,0.1793313069908814,0.09118541033434646,0% to 25%,Smoothie
1166,Koia,Rise & Shine Smoothie,3.29,3.0,2.7,0.08814589665653494,0.1793313069908814,0.09118541033434646,0% to 25%,Smoothie
1348,Minna,Organic Sparkling Iced Tea - Orange Mango Black Tea,2.19,2.0,1.8,0.08675799086757985,0.17808219178082185,0.091324200913242,0% to 25%,Tea
1489,Minna,Organic Sparkling Iced Tea - Cherry Cacao Green Tea,2.19,2.0,1.8,0.08675799086757985,0.17808219178082185,0.091324200913242,0% to 25%,Tea
1289,Minna,Organic Sparkling Iced Tea - Pineapple Passion Fruit Green Tea,2.19,2.0,1.8,0.08675799086757985,0.17808219178082185,0.091324200913242,0% to 25%,Tea
1259,Minna,Organic Sparkling Iced Tea - Lime Hibiscus Rooibos Tea,2.19,2.0,1.8,0.08675799086757985,0.17808219178082185,0.091324200913242,0% to 25%,Tea
244,Forager Project,Organic Unsweetened Plain Cashewmilk,5.99,5.49,4.94,0.08347245409015025,0.1752921535893155,0.09181969949916524,0% to 25%,Cashewmilk
1051,Big Tree Farms,Teriyaki Coconut Aminos,5.99,5.49,4.94,0.08347245409015025,0.1752921535893155,0.09181969949916524,0% to 25%,Aminos
115,Forager Project,Organic Dairy-Free Vanilla Bean Cashewmilk Yogurt,5.99,5.49,4.94,0.08347245409015025,0.1752921535893155,0.09181969949916524,0% to 25%,Yogurt
1848,Forager Project,Lightly Sweetened Cashew Milk Yogurt,5.99,5.49,4.94,0.08347245409015025,0.1752921535893155,0.09181969949916524,0% to 25%,Yogurt
345,Big Tree,Organic Coco Aminos,5.99,5.49,4.94,0.08347245409015025,0.1752921535893155,0.09181969949916524,0% to 25%,Aminos
1,Vital Farms,Pasture-raised Alfresco Eggs,5.99,5.49,4.94,0.08347245409015025,0.1752921535893155,0.09181969949916524,0% to 25%,Eggs
404,Forager Project,Organic Unsweetened Vanilla Bean Cashewmilk Yogurt,5.99,5.49,4.94,0.08347245409015025,0.1752921535893155,0.09181969949916524,0% to 25%,Yogurt
